,ImageId,Label,X,Y,w,h
46,0107838.jpg,Gravel,0.8773809523809524,0.4057142857142857,0.24333333333333335,0.35285714285714287
47,0107838.jpg,Sugar,0.8252380952380952,0.35535714285714287,0.3342857142857143,0.265
48,0118bff.jpg,Flower,0.539047619047619,0.6953571428571429,0.6514285714285715,0.435
49,0118bff.jpg,Sugar,0.2588095238095238,0.805,0.5061904761904762,0.3842857142857143
50,011ba04.jpg,Fish,0.7904761904761904,0.585,0.19333333333333333,0.25285714285714284
51,011ba04.jpg,Flower,0.8942857142857142,0.5578571428571428,0.21047619047619048,0.8842857142857142
52,011ba04.jpg,Sugar,0.17785714285714285,0.23785714285714285,0.3557142857142857,0.4742857142857143
53,01242d7.jpg,Fish,0.6542857142857142,0.44607142857142856,0.6466666666666666,0.6478571428571429
54,01242d7.jpg,Gravel,0.7854761904761904,0.4164285714285714,0.3985714285714286,0.4057142857142857
55,01242d7.jpg,Sugar,0.12666666666666668,0.21607142857142858,0.25333333333333335,0.3407142857142857
56,014310a.jpg,Fish,0.5092857142857142,0.5396428571428571,0.9804761904761905,0.9207142857142857
57,014310a.jpg,Sugar,0.23095238095238096,0.5592857142857143,0.2752380952380952,0.3314285714285714
58,0146ef3.jpg,Fish,0.4633333333333333,0.4675,0.74,0.9021428571428571
59,0153a8b.jpg,Fish,0.7938095238095239,0.9042857142857142,0.3780952380952381,0.19142857142857142
60,0153a8b.jpg,Gravel,0.81,0.5396428571428571,0.3495238095238095,0.5764285714285714
61,0153a8b.jpg,Sugar,0.7071428571428572,0.3960714285714286,0.49238095238095236,0.7507142857142857
62,015aa06.jpg,Fish,0.7540476190476191,0.6653571428571429,0.42714285714285716,0.2092857142857143
63,015aa06.jpg,Flower,0.7088095238095238,0.3875,0.5804761904761905,0.7721428571428571
64,015aa06.jpg,Gravel,0.22452380952380951,0.6592857142857143,0.4195238095238095,0.6742857142857143
65,015aa06.jpg,Sugar,0.17547619047619048,0.28285714285714286,0.34904761904761905,0.5342857142857143
66,015b764.jpg,Fish,0.3871428571428571,0.5714285714285714,0.44476190476190475,0.23
67,015b764.jpg,Flower,0.3466666666666667,0.2625,0.4866666666666667,0.5235714285714286
68,015b764.jpg,Sugar,0.17952380952380953,0.7503571428571428,0.3457142857142857,0.4492857142857143
69,016c135.jpg,Fish,0.43166666666666664,0.1925,0.8633333333333333,0.36357142857142855
70,016c135.jpg,Gravel,0.49952380952380954,0.4925,0.9952380952380953,0.9735714285714285
71,016c135.jpg,Sugar,0.17333333333333334,0.6171428571428571,0.3466666666666667,0.4228571428571429
72,017ded1.jpg,Fish,0.2857142857142857,0.4775,0.24761904761904763,0.3707142857142857
73,017ded1.jpg,Sugar,0.5945238095238096,0.5025,0.81,0.995
74,0187cd7.jpg,Flower,0.8214285714285714,0.5371428571428571,0.35619047619047617,0.9157142857142857
75,0187cd7.jpg,Gravel,0.25166666666666665,0.5871428571428572,0.4642857142857143,0.2357142857142857
76,0187cd7.jpg,Sugar,0.245,0.6028571428571429,0.4776190476190476,0.3914285714285714
77,01a7865.jpg,Flower,0.7016666666666667,0.35,0.5947619047619047,0.6985714285714286
78,01a7865.jpg,Gravel,0.4007142857142857,0.8889285714285714,0.6214285714285714,0.22214285714285714
79,01a7865.jpg,Sugar,0.4504761904761905,0.6139285714285714,0.5342857142857143,0.43785714285714283
80,01c6ec3.jpg,Flower,0.2735714285714286,0.395,0.5347619047619048,0.7671428571428571
81,01eecc1.jpg,Fish,0.2630952380952381,0.61,0.508095238095238,0.1657142857142857
82,0208ccf.jpg,Flower,0.8123809523809524,0.5889285714285715,0.37333333333333335,0.8221428571428572
83,0208ccf.jpg,Sugar,0.23666666666666666,0.17964285714285713,0.46476190476190476,0.3535714285714286
84,021bb26.jpg,Fish,0.3292857142857143,0.2932142857142857,0.6585714285714286,0.5621428571428572
85,021bb26.jpg,Sugar,0.18285714285714286,0.11428571428571428,0.21904761904761905,0.22714285714285715
86,0225687.jpg,Fish,0.6752380952380952,0.6532142857142857,0.6419047619047619,0.515
87,0225687.jpg,Flower,0.47619047619047616,0.20892857142857144,0.16,0.4035714285714286
88,0225687.jpg,Gravel,0.7130952380952381,0.20535714285714285,0.550952380952381,0.38642857142857145
89,022a275.jpg,Gravel,0.26166666666666666,0.3775,0.4976190476190476,0.5664285714285714
90,022d78c.jpg,Flower,0.9161904761904762,0.7521428571428571,0.15047619047619049,0.48
91,022d78c.jpg,Gravel,0.5257142857142857,0.30392857142857144,0.3485714285714286,0.33785714285714286
92,022fd47.jpg,Gravel,0.5014285714285714,0.4253571428571429,0.44666666666666666,0.6207142857142857
93,023accd.jpg,Fish,0.7311904761904762,0.4092857142857143,0.5366666666666666,0.7028571428571428
94,023accd.jpg,Flower,0.5842857142857143,0.7657142857142857,0.8295238095238096,0.4685714285714286
95,023accd.jpg,Gravel,0.49952380952380954,0.3364285714285714,0.9990476190476191,0.6714285714285714
96,025ad96.jpg,Gravel,0.834047619047619,0.44571428571428573,0.33095238095238094,0.43714285714285717
97,02601cd.jpg,Flower,0.6852380952380952,0.39357142857142857,0.34285714285714286,0.6142857142857143
98,02601cd.jpg,Gravel,0.845,0.18285714285714286,0.30523809523809525,0.23714285714285716
99,02601cd.jpg,Sugar,0.1469047619047619,0.5692857142857143,0.28523809523809524,0.5585714285714286
100,0269e9a.jpg,Fish,0.6947619047619048,0.20142857142857143,0.6095238095238096,0.25142857142857145
101,0269e9a.jpg,Flower,0.6292857142857143,0.5542857142857143,0.7395238095238095,0.67
102,027000d.jpg,Gravel,0.4011904761904762,0.35678571428571426,0.7814285714285715,0.6721428571428572
103,027000d.jpg,Sugar,0.39166666666666666,0.2760714285714286,0.7585714285714286,0.47928571428571426
104,0277e9a.jpg,Fish,0.5104761904761905,0.08785714285714286,0.35428571428571426,0.1742857142857143
105,0277e9a.jpg,Gravel,0.5602380952380952,0.5435714285714286,0.8785714285714286,0.9128571428571428
106,0277e9a.jpg,Sugar,0.8928571428571429,0.835,0.19523809523809524,0.33
107,028fd83.jpg,Gravel,0.29404761904761906,0.5057142857142857,0.569047619047619,0.9885714285714285
108,028fd83.jpg,Sugar,0.42714285714285716,0.5160714285714286,0.2123809523809524,0.585
109,028fe8a.jpg,Flower,0.58,0.5925,0.8247619047619048,0.8135714285714286
110,028fe8a.jpg,Sugar,0.0919047619047619,0.1767857142857143,0.1819047619047619,0.3364285714285714
111,029b861.jpg,Fish,0.6628571428571428,0.52,0.6723809523809524,0.7214285714285714
112,02b6a5d.jpg,Fish,0.585,0.29892857142857143,0.5519047619047619,0.27214285714285713
113,02b6a5d.jpg,Gravel,0.24761904761904763,0.8367857142857142,0.4523809523809524,0.30785714285714283
114,02c3e33.jpg,Fish,0.2723809523809524,0.3517857142857143,0.5342857142857143,0.46785714285714286
115,02c3e33.jpg,Sugar,0.2919047619047619,0.305,0.5447619047619048,0.5942857142857143
116,030ac75.jpg,Fish,0.34714285714285714,0.865,0.6942857142857143,0.2571428571428571
117,030ac75.jpg,Flower,0.47095238095238096,0.2710714285714286,0.5438095238095239,0.5335714285714286
118,030ac75.jpg,Gravel,0.35428571428571426,0.36,0.6504761904761904,0.6885714285714286
119,031bfc5.jpg,Fish,0.7773809523809524,0.3075,0.42238095238095236,0.5778571428571428
120,031bfc5.jpg,Gravel,0.39071428571428574,0.15357142857142858,0.4595238095238095,0.3057142857142857
121,031bfc5.jpg,Sugar,0.4907142857142857,0.7385714285714285,0.6442857142857142,0.5014285714285714
122,0326622.jpg,Fish,0.4092857142857143,0.475,0.8147619047619048,0.8571428571428571
123,0326622.jpg,Sugar,0.2702380952380952,0.8278571428571428,0.5195238095238095,0.33285714285714285
124,0330f49.jpg,Fish,0.7957142857142857,0.5932142857142857,0.20476190476190476,0.24642857142857144
125,0330f49.jpg,Gravel,0.3111904761904762,0.5146428571428572,0.5938095238095238,0.9707142857142858
126,034a383.jpg,Fish,0.1211904761904762,0.42214285714285715,0.2423809523809524,0.33
127,034a383.jpg,Flower,0.5007142857142857,0.5003571428571428,0.6804761904761905,0.9835714285714285
128,034ef1c.jpg,Fish,0.2819047619047619,0.2739285714285714,0.5638095238095238,0.535
129,0358d2e.jpg,Fish,0.2826190476190476,0.525,0.4680952380952381,0.2542857142857143
130,0358d2e.jpg,Sugar,0.29928571428571427,0.19214285714285714,0.5395238095238095,0.3657142857142857
131,0362b0a.jpg,Flower,0.604047619047619,0.5932142857142857,0.2642857142857143,0.8135714285714286
132,0365c50.jpg,Flower,0.9376190476190476,0.6789285714285714,0.09619047619047619,0.38357142857142856
133,0365c50.jpg,Gravel,0.24714285714285714,0.6925,0.49333333333333335,0.615
134,0365c50.jpg,Sugar,0.2664285714285714,0.43607142857142855,0.1757142857142857,0.285
135,038407e.jpg,Flower,0.5047619047619047,0.5046428571428572,0.5219047619047619,0.9821428571428571
136,038407e.jpg,Sugar,0.14476190476190476,0.5046428571428572,0.2742857142857143,0.9892857142857143
137,03a5e35.jpg,Fish,0.6911904761904762,0.25285714285714284,0.2604761904761905,0.48
138,03a5e35.jpg,Gravel,0.10714285714285714,0.31035714285714283,0.21428571428571427,0.6035714285714285
139,03a5e35.jpg,Sugar,0.3109523809523809,0.7353571428571428,0.4828571428571429,0.3492857142857143
140,03b1dc4.jpg,Gravel,0.6964285714285714,0.7728571428571429,0.29285714285714287,0.41
141,03b1dc4.jpg,Sugar,0.145,0.22642857142857142,0.2423809523809524,0.3985714285714286
142,03c3906.jpg,Fish,0.5021428571428571,0.7335714285714285,0.8671428571428571,0.5328571428571428
143,03c3906.jpg,Flower,0.47785714285714287,0.6953571428571429,0.9319047619047619,0.5821428571428572
144,03c3906.jpg,Sugar,0.5707142857142857,0.25357142857142856,0.8566666666666667,0.4957142857142857
145,03eb81a.jpg,Fish,0.6366666666666667,0.5153571428571428,0.7247619047619047,0.545
146,03eb81a.jpg,Sugar,0.7211904761904762,0.8335714285714285,0.550952380952381,0.33
147,03ed174.jpg,Flower,0.6880952380952381,0.2775,0.5895238095238096,0.5364285714285715
148,03ed174.jpg,Gravel,0.61,0.7517857142857143,0.38476190476190475,0.3678571428571429
149,03ed174.jpg,Sugar,0.6411904761904762,0.7382142857142857,0.6004761904761905,0.5235714285714286
150,04029b4.jpg,Flower,0.3047619047619048,0.8303571428571429,0.6047619047619047,0.3392857142857143
151,04029b4.jpg,Sugar,0.36428571428571427,0.4253571428571429,0.6504761904761904,0.775
152,041cc12.jpg,Flower,0.844047619047619,0.5492857142857143,0.31,0.4642857142857143
153,041cc12.jpg,Gravel,0.2438095238095238,0.6007142857142858,0.4876190476190476,0.7914285714285715
154,041cc12.jpg,Sugar,0.319047619047619,0.59,0.4990476190476191,0.77
155,042bba1.jpg,Fish,0.4895238095238095,0.7385714285714285,0.6152380952380953,0.5228571428571429
156,042bba1.jpg,Gravel,0.10976190476190475,0.17892857142857144,0.21476190476190476,0.35642857142857143
157,042bba1.jpg,Sugar,0.7545238095238095,0.5978571428571429,0.4623809523809524,0.8042857142857143
158,042f854.jpg,Gravel,0.4342857142857143,0.6596428571428572,0.8628571428571429,0.6807142857142857
159,042f854.jpg,Sugar,0.3516666666666667,0.6921428571428572,0.6347619047619047,0.6157142857142857
160,0432314.jpg,Fish,0.7911904761904762,0.3682142857142857,0.39095238095238094,0.7035714285714286
161,0432314.jpg,Flower,0.7764285714285715,0.8753571428571428,0.41095238095238096,0.23214285714285715
162,0432314.jpg,Gravel,0.2469047619047619,0.7875,0.4004761904761905,0.41928571428571426
163,0432314.jpg,Sugar,0.2057142857142857,0.3225,0.37523809523809526,0.295
164,0434aa4.jpg,Flower,0.8107142857142857,0.6796428571428571,0.3680952380952381,0.6307142857142857
165,0434aa4.jpg,Gravel,0.08904761904761904,0.7117857142857142,0.15142857142857144,0.24357142857142858
166,0434aa4.jpg,Sugar,0.5464285714285714,0.5667857142857143,0.3538095238095238,0.6378571428571429
167,043e76c.jpg,Fish,0.41333333333333333,0.12392857142857143,0.3838095238095238,0.21642857142857141
168,043e76c.jpg,Flower,0.8330952380952381,0.33785714285714286,0.3280952380952381,0.5957142857142858
169,043e76c.jpg,Gravel,0.8054761904761905,0.8296428571428571,0.3423809523809524,0.3407142857142857
170,043e76c.jpg,Sugar,0.2857142857142857,0.635,0.5714285714285714,0.73
171,043fe61.jpg,Fish,0.49142857142857144,0.49892857142857144,0.9828571428571429,0.6978571428571428
172,043fe61.jpg,Flower,0.06714285714285714,0.22392857142857142,0.11333333333333333,0.16785714285714284
173,043fe61.jpg,Sugar,0.1869047619047619,0.4875,0.370952380952381,0.14214285714285715
174,0448942.jpg,Fish,0.31761904761904763,0.7525,0.5238095238095238,0.495
175,0448942.jpg,Gravel,0.2714285714285714,0.7482142857142857,0.3304761904761905,0.48928571428571427
176,044b59c.jpg,Sugar,0.7976190476190477,0.7053571428571429,0.38761904761904764,0.5778571428571428
177,0451ee4.jpg,Fish,0.3038095238095238,0.5075,0.6019047619047619,0.985
178,0451ee4.jpg,Gravel,0.8485714285714285,0.32392857142857145,0.3019047619047619,0.6264285714285714
179,0451ee4.jpg,Sugar,0.8652380952380953,0.44892857142857145,0.26285714285714284,0.395
180,045e367.jpg,Fish,0.3504761904761905,0.6696428571428571,0.6895238095238095,0.6478571428571429
181,045e367.jpg,Gravel,0.21214285714285713,0.2764285714285714,0.4204761904761905,0.55
182,045e367.jpg,Sugar,0.19,0.17035714285714285,0.379047619047619,0.3335714285714286
183,046586a.jpg,Sugar,0.7335714285714285,0.21535714285714286,0.45095238095238094,0.365
184,047be07.jpg,Flower,0.7745238095238095,0.5025,0.4442857142857143,0.9607142857142857
185,047be07.jpg,Sugar,0.15880952380952382,0.4525,0.31285714285714283,0.8264285714285714
186,0488540.jpg,Fish,0.5747619047619048,0.4546428571428571,0.8447619047619047,0.8978571428571429
187,0488540.jpg,Gravel,0.4788095238095238,0.09964285714285714,0.6052380952380952,0.19785714285714287
188,0488540.jpg,Sugar,0.09833333333333333,0.8146428571428571,0.1919047619047619,0.3707142857142857
189,04920b8.jpg,Gravel,0.8128571428571428,0.32857142857142857,0.3361904761904762,0.65
190,04920b8.jpg,Sugar,0.3026190476190476,0.7789285714285714,0.4166666666666667,0.42928571428571427
191,0493d31.jpg,Sugar,0.34809523809523807,0.375,0.29619047619047617,0.5428571428571428
192,049585f.jpg,Fish,0.6304761904761905,0.6532142857142857,0.7380952380952381,0.2907142857142857
193,049585f.jpg,Flower,0.4766666666666667,0.2689285714285714,0.6485714285714286,0.535
194,049585f.jpg,Gravel,0.7323809523809524,0.21964285714285714,0.5333333333333333,0.4278571428571429
195,049585f.jpg,Sugar,0.6545238095238095,0.8439285714285715,0.6842857142857143,0.31214285714285717
196,0499a68.jpg,Gravel,0.575,0.44107142857142856,0.8223809523809524,0.7407142857142857
197,0499a68.jpg,Sugar,0.14333333333333334,0.7892857142857143,0.22857142857142856,0.42142857142857143
198,04a4276.jpg,Fish,0.7504761904761905,0.24714285714285714,0.49714285714285716,0.41
199,04a4276.jpg,Flower,0.7330952380952381,0.7835714285714286,0.5185714285714286,0.43285714285714283
200,04c2acd.jpg,Fish,0.4085714285714286,0.7864285714285715,0.38476190476190475,0.24571428571428572
201,04c2acd.jpg,Flower,0.5721428571428572,0.5028571428571429,0.8547619047619047,0.9942857142857143
202,04c2acd.jpg,Sugar,0.31476190476190474,0.48428571428571426,0.2838095238095238,0.26571428571428574
203,04d2879.jpg,Flower,0.46404761904761904,0.4232142857142857,0.42714285714285716,0.795
204,04d2879.jpg,Sugar,0.07833333333333334,0.27035714285714285,0.15666666666666668,0.3192857142857143
205,04d5fe8.jpg,Fish,0.4866666666666667,0.595,0.32,0.7714285714285715
206,04d5fe8.jpg,Gravel,0.125,0.3757142857142857,0.20714285714285716,0.6214285714285714
207,04d92ec.jpg,Fish,0.18761904761904763,0.6432142857142857,0.36666666666666664,0.43357142857142855
208,04d92ec.jpg,Flower,0.8197619047619048,0.6342857142857142,0.3595238095238095,0.7314285714285714
209,04d92ec.jpg,Gravel,0.26571428571428574,0.2642857142857143,0.5228571428571429,0.4514285714285714
210,04d92ec.jpg,Sugar,0.3854761904761905,0.2760714285714286,0.20142857142857143,0.5178571428571429
211,04df149.jpg,Flower,0.20547619047619048,0.26142857142857145,0.4014285714285714,0.47
212,04df149.jpg,Gravel,0.28476190476190477,0.68,0.560952380952381,0.6228571428571429
213,04f9039.jpg,Fish,0.2926190476190476,0.5767857142857142,0.5842857142857143,0.5407142857142857
214,04f9039.jpg,Gravel,0.8326190476190476,0.2817857142857143,0.33285714285714285,0.5621428571428572
215,04f9039.jpg,Sugar,0.10023809523809524,0.49178571428571427,0.19857142857142857,0.49214285714285716
216,04fddf9.jpg,Flower,0.6938095238095238,0.7442857142857143,0.6104761904761905,0.5042857142857143
217,04fddf9.jpg,Gravel,0.6421428571428571,0.3382142857142857,0.5366666666666666,0.4007142857142857
218,04fe809.jpg,Fish,0.2742857142857143,0.6396428571428572,0.44476190476190475,0.425
219,04fe809.jpg,Gravel,0.3538095238095238,0.635,0.5342857142857143,0.3985714285714286
220,04fe809.jpg,Sugar,0.4685714285714286,0.48892857142857143,0.9076190476190477,0.9692857142857143
221,05028f9.jpg,Flower,0.5780952380952381,0.655,0.46,0.40285714285714286
222,05028f9.jpg,Sugar,0.41095238095238096,0.2842857142857143,0.8171428571428572,0.5671428571428572
223,0502b9e.jpg,Gravel,0.8483333333333334,0.6814285714285714,0.2480952380952381,0.36428571428571427
224,0502b9e.jpg,Sugar,0.5028571428571429,0.5664285714285714,0.31238095238095237,0.45
225,0505b52.jpg,Fish,0.13523809523809524,0.14214285714285715,0.26285714285714284,0.28285714285714286
226,0505b52.jpg,Flower,0.7421428571428571,0.515,0.5138095238095238,0.97
227,050937d.jpg,Fish,0.5009523809523809,0.805,0.3361904761904762,0.3314285714285714
228,050937d.jpg,Sugar,0.5169047619047619,0.535,0.2938095238095238,0.42857142857142855
229,05193c8.jpg,Gravel,0.32476190476190475,0.7478571428571429,0.6228571428571429,0.5042857142857143
230,05193c8.jpg,Sugar,0.29333333333333333,0.6789285714285714,0.580952380952381,0.36642857142857144
231,053f180.jpg,Flower,0.6373809523809524,0.6025,0.7147619047619047,0.795
232,054c1e5.jpg,Fish,0.66,0.6057142857142858,0.6580952380952381,0.7585714285714286
233,054c1e5.jpg,Flower,0.68,0.755,0.4114285714285714,0.29714285714285715
234,054c1e5.jpg,Sugar,0.1611904761904762,0.3,0.32142857142857145,0.5971428571428572
235,0556b64.jpg,Fish,0.5947619047619047,0.7128571428571429,0.74,0.5114285714285715
236,0556b64.jpg,Sugar,0.6533333333333333,0.29392857142857143,0.6914285714285714,0.5807142857142857
237,05572a2.jpg,Flower,0.2030952380952381,0.64,0.37857142857142856,0.6557142857142857
238,05572a2.jpg,Gravel,0.785,0.6325,0.4119047619047619,0.38785714285714284
239,05572a2.jpg,Sugar,0.845,0.7103571428571429,0.28904761904761905,0.5492857142857143
240,055ebcb.jpg,Flower,0.3392857142857143,0.4982142857142857,0.36904761904761907,0.36214285714285716
241,055ebcb.jpg,Gravel,0.6973809523809524,0.2975,0.5138095238095238,0.4521428571428571
242,0561c49.jpg,Flower,0.6828571428571428,0.7171428571428572,0.6142857142857143,0.5542857142857143
243,0561c49.jpg,Gravel,0.35619047619047617,0.8367857142857142,0.35714285714285715,0.32071428571428573
244,0561c49.jpg,Sugar,0.5880952380952381,0.3392857142857143,0.8228571428571428,0.6428571428571429
245,056b48e.jpg,Flower,0.3514285714285714,0.7285714285714285,0.699047619047619,0.5428571428571428
246,056b48e.jpg,Sugar,0.22095238095238096,0.19285714285714287,0.4142857142857143,0.3457142857142857
247,05776fc.jpg,Fish,0.6247619047619047,0.46,0.7485714285714286,0.42857142857142855
248,05776fc.jpg,Flower,0.4754761904761905,0.10392857142857143,0.4766666666666667,0.20642857142857143
249,05776fc.jpg,Sugar,0.7559523809523809,0.7292857142857143,0.4147619047619048,0.24571428571428572
250,059cca2.jpg,Gravel,0.26666666666666666,0.5492857142857143,0.49142857142857144,0.7828571428571428
251,059cca2.jpg,Sugar,0.8602380952380952,0.7585714285714286,0.27285714285714285,0.4614285714285714
252,059fc10.jpg,Fish,0.564047619047619,0.5325,0.8614285714285714,0.7364285714285714
253,059fc10.jpg,Flower,0.9161904761904762,0.3385714285714286,0.1657142857142857,0.6671428571428571
254,059fc10.jpg,Sugar,0.35428571428571426,0.18357142857142858,0.49333333333333335,0.3657142857142857
255,05a1aa8.jpg,Fish,0.16095238095238096,0.36964285714285716,0.3142857142857143,0.4692857142857143
256,05a1aa8.jpg,Sugar,0.3578571428571429,0.3603571428571429,0.6547619047619048,0.645
257,05c0dfb.jpg,Fish,0.245,0.5046428571428572,0.4623809523809524,0.9778571428571429
258,05e20ba.jpg,Fish,0.7409523809523809,0.6246428571428572,0.5161904761904762,0.48214285714285715
259,05e20ba.jpg,Gravel,0.6864285714285714,0.49857142857142855,0.6261904761904762,0.9957142857142857
260,05e20ba.jpg,Sugar,0.875,0.37607142857142856,0.22714285714285715,0.355
261,05e67a7.jpg,Sugar,0.3578571428571429,0.6832142857142857,0.7157142857142857,0.6107142857142858
262,05ea471.jpg,Sugar,0.365952380952381,0.40464285714285714,0.7271428571428571,0.8021428571428572
263,05f1431.jpg,Flower,0.7735714285714286,0.7917857142857143,0.45095238095238094,0.4164285714285714
264,05f1431.jpg,Sugar,0.19952380952380952,0.3725,0.38,0.5107142857142857
265,05f5370.jpg,Fish,0.40285714285714286,0.675,0.7561904761904762,0.38571428571428573
266,05f5370.jpg,Flower,0.36333333333333334,0.1975,0.7057142857142857,0.3792857142857143
267,05f5370.jpg,Gravel,0.4023809523809524,0.8128571428571428,0.7752380952380953,0.36428571428571427
268,05f5370.jpg,Sugar,0.365,0.4982142857142857,0.7280952380952381,0.22357142857142856
269,060774a.jpg,Gravel,0.3419047619047619,0.2507142857142857,0.44952380952380955,0.46714285714285714
270,060774a.jpg,Sugar,0.43976190476190474,0.31464285714285717,0.8176190476190476,0.6107142857142858
271,060ce39.jpg,Fish,0.30642857142857144,0.5385714285714286,0.570952380952381,0.9228571428571428
272,060ce39.jpg,Flower,0.1980952380952381,0.42607142857142855,0.3961904761904762,0.5707142857142857
273,060ce39.jpg,Sugar,0.6647619047619048,0.57,0.6695238095238095,0.86
274,061cda5.jpg,Sugar,0.5678571428571428,0.6157142857142857,0.6233333333333333,0.74
275,0624fa5.jpg,Fish,0.4461904761904762,0.4417857142857143,0.8923809523809524,0.8821428571428571
276,0624fa5.jpg,Gravel,0.30952380952380953,0.8378571428571429,0.6190476190476191,0.3242857142857143
277,064dd48.jpg,Gravel,0.23047619047619047,0.5064285714285715,0.4361904761904762,0.9871428571428571
278,064dd48.jpg,Sugar,0.7364285714285714,0.8407142857142857,0.2557142857142857,0.31857142857142856
279,065623d.jpg,Fish,0.34833333333333333,0.5910714285714286,0.6966666666666667,0.355
280,065623d.jpg,Gravel,0.8276190476190476,0.17714285714285713,0.32,0.34714285714285714
281,065623d.jpg,Sugar,0.8635714285714285,0.49642857142857144,0.2719047619047619,0.94
282,066c71d.jpg,Flower,0.20857142857142857,0.5732142857142857,0.41714285714285715,0.7978571428571428
